First Name,Last Name,Phone,Country,College,Enrollment Status,Counsellor,Fee Currency,Fee Amount,Fee Paid,Balance Due,Fee Payment Status,Student ID,Deadline Date
Yemi,Kapinga,+27601573549,South Africa,Sharda University,Waitlisted,Mayank,USD,1000.0,0.0,1000.0,Payment Due,EDO8802,2024-01-05
Otieno,Alemu,+264795847005,Namibia,Upes,Enrolled,Akshay,USD,1000.0,1000.0,0.0,No Payment Due,EDO6273,2024-10-30
Chidi,Njoroge,+255244073882,Tanzania,Amity University,In Progress,Abdul,USD,750.0,141.0,609.0,Payment Due,EDO9579,2025-12-22
Femi,Camara,+260024123358,Zambia,Bennett University,Pending,Abdul,USD,1000.0,0.0,1000.0,Payment Due,EDO5220,2024-08-26
Amara,Ndlovu,+251868440912,Ethiopia,Srm University,On Hold,Unknown,USD,562.5,0.0,562.5,Payment Due,EDO2798,2025-07-22
Halima,Kamau,237196234024,Cameroon,Lpu,Enrolled,Abdul,USD,2500.0,297.0,2203.0,Payment Due,EDO5197,2026-02-12
Ade,Nkosi,+255790357889,Tanzania,Sharda University,Pending,Vivek,USD,2000.0,2000.0,0.0,No Payment Due,EDO1311,2025-08-17
Grace,Mumba,785541379,South Africa,Manipal University,Enrolled,Manan,USD,1500.0,1169.0,331.0,Payment Due,EDO4285,2025-07-20
Amira,Mumba,+256406820703,Uganda,Srm Chennai,On Hold,Not Found,USD,2500.0,0.0,2500.0,Payment Due,EDO5753,2024-09-18
Amira,Tesfaye,,Botswana,Srm University,In Progress,Vivek,USD,2500.0,2500.0,0.0,No Payment Due,EDO8193,2025-09-08
Emeka,Nkosi,+237123418052,Cameroon,Lovely Professional University,Enrolled,Priya,USD,2500.0,0.0,2500.0,Payment Due,EDO6794,2025-10-15
Ruth,Okafor,+264771689115,Namibia,Lpu,Inactive,Vivek,USD,562.5,0.0,562.5,Payment Due,EDO4032,2024-08-20
Solomon,Mumba,+256172985439,Uganda,Amity University,Pending,Priya,USD,750.0,750.0,0.0,No Payment Due,EDO8055,2026-06-01
Njoroge,,+263980424537,Zimbabwe,Lpu,Deferred,Abdul,USD,750.0,750.0,0.0,No Payment Due,EDO3910,2025-08-10
Lebo,Nkosi,645978843,Rwanda,Sharda University,Inactive,Manan,USD,1000.0,473.0,527.0,Payment Due,EDO4540,2024-06-08
Omar,Girma,288230551,Malawi,Upes,Deferred,Manan,USD,937.5,147.9,789.6,Payment Due,EDO8171,2026-04-01
Kwame,Mumba,,Zimbabwe,Lovely Professional University,Active,Priya,USD,750.0,750.0,0.0,No Payment Due,EDO2477,2025-06-27
Aminata,Toure,+237486802225,Cameroon,Vit University,Enrolled,Manan,USD,562.5,562.5,0.0,No Payment Due,EDO5115,2024-07-24
Kwame,Nwosu,318915935,South Africa,Amity University,Inactive,Unknown,USD,750.0,70.2875,679.7125,Payment Due,EDO8850,2026-01-14
Hassan,Boateng,+260315048,Namibia,,Pending,Abdul,USD,562.5,108.6625,453.8375,Payment Due,EDO1001,2026-04-17
Ibrahim,Annan,+234844056893,Nigeria,Lpu,On Hold,Abdul,USD,750.0,178.0,572.0,Payment Due,EDO1925,2024-12-09
Kamau,Diop,677047905,Kenya,Amity Noida,Deferred,Akshay,USD,562.5,0.0,562.5,Payment Due,EDO8893,2024-11-25
Binta,Boateng,+27787423579,South Africa,Vit University,Pending,Priya,USD,750.0,583.8875,166.11249999999995,Payment Due,EDO5477,2025-03-12
Solomon,Mutua,,Cameroon,Sharda University,Applied,Priya,USD,562.5,562.5,0.0,No Payment Due,EDO3762,2025-02-12
Daniel,Omondi,+263519264786,Zimbabwe,Sharda University,Applied,Akshay,USD,750.0,258.75,491.25,Payment Due,EDO3718,2026-10-20
Fatima,,+255914376270,Tanzania,Chitkara University,Enrolled,Manan,USD,750.0,352.0,398.0,Payment Due,EDO2998,2026-05-07
Peace,Banda,+237932056755,Cameroon,Amity University,Dropped,Akshay,USD,937.5,66.8125,870.6875,Payment Due,EDO9193,2024-09-24
Ebuka,Tesfaye,+237903541273,Cameroon,Srm Chennai,Active,Akshay,USD,1000.0,256.0,744.0,Payment Due,EDO4989,2025-10-15
Aisha,Bello,163197358,Rwanda,Chitkara University,Enrolled,Manan,USD,3000.0,1408.0,1592.0,Payment Due,EDO5099,2026-04-19
Kwame,Sithole,376803577,Malawi,Amity University,On Hold,Mayank,USD,2500.0,0.0,2500.0,Payment Due,EDO8779,2026-05-02
Fatima,Okafor,+263658538606,Zimbabwe,Amity Noida,Pending,Not Assigned,USD,750.0,98.3625,651.6375,Payment Due,EDO9314,2025-04-03
Omar,Okafor,+27749296075,South Africa,Lpu,Enrolled,Akshay,USD,750.0,0.0,750.0,Payment Due,EDO5940,2026-06-23
Kofi,Haile,861915714,Rwanda,Srm University,Active,Abdul,USD,750.0,588.0,162.0,Payment Due,EDO4245,2025-08-22
Ngozi,Nwosu,+263698054170,Zimbabwe,Lovely Professional University,Pending,Mayank,USD,750.0,750.0,0.0,No Payment Due,EDO8689,2026-11-14
Mwangi,Quartey,+250583829693,Rwanda,,Active,Priya,USD,750.0,0.0,750.0,Payment Due,EDO9398,2026-07-25
Blessing,Zungu,,Botswana,Amity Noida,Inactive,Unknown,USD,3000.0,716.0,2284.0,Payment Due,EDO2646,2026-08-21
Kofi,Ndiaye,+237256457341,Cameroon,Amity University,Enrolled,Akshay,USD,2500.0,672.0,1828.0,Payment Due,EDO4581,2024-02-01
Kamau,Gyasi,+234033619319,Nigeria,Srm University,In Progress,Priya,USD,750.0,134.0,616.0,Payment Due,EDO3125,2025-02-19
Wanjiru,Owino,687375102,Rwanda,Lovely Professional University,Dropped,Priya,USD,1000.0,132.0,868.0,Payment Due,EDO7358,2026-05-12
Olumide,Annan,+234672832123,Nigeria,Amity University,On Hold,Priya,USD,2000.0,2000.0,0.0,No Payment Due,EDO6694,2025-11-26
Amira,Cele,+254315140862,Kenya,Amity University,Deferred,Vivek,USD,750.0,291.0,459.0,Payment Due,EDO6533,2026-02-27
Yemi,Appiah,+251822040982,Ethiopia,Srm Chennai,Inactive,Akshay,USD,1000.0,0.0,1000.0,Payment Due,EDO7485,2026-11-25
Fatima,Otieno,,Botswana,Manipal University,Pending,Mayank,USD,1000.0,26.0,974.0,Payment Due,EDO5836,2024-08-08
Emeka,Alemu,256939026843,Uganda,Chitkara University,Waitlisted,Not Found,USD,1500.0,1500.0,0.0,No Payment Due,EDO2851,2024-05-24
Yusuf,Dlamini,,South Africa,Srm University,Enrolled,Not Found,USD,2500.0,2500.0,0.0,No Payment Due,EDO6681,2024-03-13
Zara,Bekele,+267906967946,Botswana,Sharda University,Pending,Mayank,USD,937.5,20.8,916.7,Payment Due,EDO3069,2026-08-22
Ibrahim,Mbewe,+267218647345,Botswana,Bennett University,Inactive,Vivek,USD,750.0,0.0,750.0,Payment Due,EDO9936,2026-08-10
Samuel,Ampofo,+256878524931,Uganda,Manipal University,Enrolled,Abdul,USD,562.5,98.125,464.375,Payment Due,EDO6628,2025-03-14
Grace,Mthembu,+255770376681,Tanzania,Srm University,Deferred,Priya,USD,1000.0,1000.0,0.0,No Payment Due,EDO3460,2025-03-22
Fatima,Dlamini,+260410232834,Zambia,Amity Noida,On Hold,Abdul,USD,562.5,562.5,0.0,No Payment Due,EDO9624,2025-02-22
Otieno,Mokoena,,Zimbabwe,,Applied,Priya,USD,750.0,290.0,460.0,Payment Due,EDO6774,2026-06-08
Tendai,Asante,+233452979436,Ghana,Vit University,Inactive,Unknown,USD,2500.0,1447.0,1053.0,Payment Due,EDO4363,2026-11-04
Zanele,Adjei,+255002829432,Tanzania,Manipal University,Dropped,Vivek,USD,1500.0,1500.0,0.0,No Payment Due,EDO4304,2026-09-03
Solomon,Kamau,+267210000109,Botswana,Lpu,Dropped,Akshay,USD,750.0,85.975,664.025,Payment Due,EDO5050,2024-09-23
Ruth,Mokoena,+264287985107,Namibia,Sharda University,Enrolled,Manan,USD,750.0,750.0,0.0,No Payment Due,EDO4618,2026-08-17
Kamau,Okeke,+250655115315,Rwanda,Srm Chennai,Enrolled,Manan,USD,2000.0,393.0,1607.0,Payment Due,EDO9732,2026-05-09
Esther,Fall,+250009707709,Rwanda,Amity Noida,Inactive,Vivek,USD,937.5,195.3,742.2,Payment Due,EDO7369,2024-09-10
Wanjiru,Fall,+264428765159,Namibia,Vit University,Enrolled,Mayank,USD,1500.0,1231.0,269.0,Payment Due,EDO1182,2024-05-28
Mutua,Adeyemi,+233619446068,Ghana,Upes,Pending,Abdul,USD,2500.0,1438.0,1062.0,Payment Due,EDO8865,2024-07-09
Olumide,Adeyemi,+267586295524,Botswana,Amity Noida,Pending,Manan,USD,750.0,42.0,708.0,Payment Due,EDO3025,2025-10-06
Tunde,Owino,647539558,Zambia,Chitkara University,Pending,Manan,USD,937.5,227.0625,710.4375,Payment Due,EDO1462,2025-11-21
Nomsa,,+233969332211,Ghana,Amity University,Enrolled,Priya,USD,1500.0,1500.0,0.0,No Payment Due,EDO6034,2025-08-17
Ibrahim,Ampofo,+256793187906,Uganda,Srm University,Enrolled,Vivek,USD,937.5,264.3125,673.1875,Payment Due,EDO6241,2025-11-13
Olumide,Barry,+233507782821,Ghana,Srm University,Applied,Mayank,USD,937.5,157.5125,779.9875,Payment Due,EDO9914,2024-08-07
Ade,Asante,+263459325331,Zimbabwe,Vit University,Applied,Unknown,USD,2500.0,205.0,2295.0,Payment Due,EDO5849,2025-06-15
Zara,Mwangi,256579875829,Uganda,Upes,Active,Mayank,USD,562.5,439.4625,123.03750000000002,Payment Due,EDO8142,2025-05-09
Wanjiru,Khumalo,+27927692285,South Africa,Sharda University,Pending,Priya,USD,750.0,83.25,666.75,Payment Due,EDO5713,2026-10-21
Mwangi,Otieno,+267354697648,Botswana,Lovely Professional University,Waitlisted,Mayank,USD,2000.0,1691.0,309.0,Payment Due,EDO3727,2025-09-02
Sipho,Diallo,849104859,Uganda,Bennett University,Dropped,Manan,USD,2500.0,672.0,1828.0,Payment Due,EDO8761,2025-05-28
Fatima,Nwosu,+233432295662,Ghana,Amity University,Deferred,Mayank,USD,750.0,262.1375,487.8625,Payment Due,EDO5069,2024-02-18
Aminata,Mensah,543602262,Nigeria,Bennett University,Waitlisted,Mayank,USD,750.0,403.6875,346.3125,Payment Due,EDO6476,2024-10-08
Kofi,Mwangi,+264743371094,Namibia,Upes,Pending,Vivek,USD,2000.0,520.0,1480.0,Payment Due,EDO4238,2024-10-24
Hope,Achieng,,Namibia,Amity University,Inactive,Abdul,USD,2000.0,597.0,1403.0,Payment Due,EDO5941,2024-05-13
Blessing,Bello,,Tanzania,Lpu,Enrolled,Manan,USD,3000.0,0.0,3000.0,Payment Due,EDO6218,2026-09-16
Ibrahim,Ampofo,+256530497608,Uganda,Upes,Active,Mayank,USD,2500.0,1593.0,907.0,Payment Due,EDO4961,2024-08-14
Joy,Quartey,+250151520992,Rwanda,Srm Chennai,In Progress,Vivek,USD,562.5,316.2875,246.21249999999998,Payment Due,EDO3643,2025-01-08
Ibrahim,Kebede,,Uganda,Chitkara University,In Progress,Priya,USD,562.5,0.0,562.5,Payment Due,EDO6972,2025-01-16
Kwame,Camara,+234406514024,Nigeria,Lpu,Active,Vivek,USD,937.5,146.025,791.475,Payment Due,EDO8834,2024-02-09
Kariuki,Annan,+256040686628,Uganda,Amity University,In Progress,Vivek,USD,2500.0,2500.0,0.0,No Payment Due,EDO7915,2025-07-15
Hassan,Abebe,+255904349426,Tanzania,Amity Noida,Deferred,Not Found,USD,3000.0,256.0,2744.0,Payment Due,EDO9497,2026-06-05
Njoroge,Khumalo,+27556187153,South Africa,Manipal University,Enrolled,Manan,USD,2000.0,2000.0,0.0,No Payment Due,EDO7078,2024-07-03
Lebo,Barry,+234934593402,Nigeria,Srm Chennai,Active,Mayank,USD,1500.0,1176.0,324.0,Payment Due,EDO3611,2024-06-10
Abena,Abebe,+254218455011,Kenya,Sharda University,Enrolled,Vivek,USD,562.5,159.925,402.575,Payment Due,EDO7217,2024-07-30
Isaac,Mwale,,Nigeria,Amity Noida,Active,Unknown,USD,3000.0,3000.0,0.0,No Payment Due,EDO4317,2024-09-11
Fatima,Mbewe,+234768473798,Nigeria,Vit University,Pending,Priya,USD,1500.0,104.0,1396.0,Payment Due,EDO3141,2024-09-21
Tendai,Kariuki,+263082940213,Zimbabwe,Chitkara University,Active,Priya,USD,562.5,0.0,562.5,Payment Due,EDO2022,2026-12-20
Hassan,Annan,+27084972658,South Africa,Lovely Professional University,Enrolled,Abdul,USD,750.0,0.0,750.0,Payment Due,EDO4289,2024-07-31
Lebo,Quartey,+234827197687,Nigeria,Srm University,On Hold,Abdul,USD,2500.0,120.0,2380.0,Payment Due,EDO3231,2025-07-17
Adaeze,Toure,+260128303874,Zambia,Amity Noida,Applied,Manan,USD,750.0,13.075,736.925,Payment Due,EDO2158,2024-09-20
Otieno,Banda,+254274360171,Kenya,Sharda University,Waitlisted,Manan,USD,750.0,450.825,299.175,Payment Due,EDO6667,2024-12-18
Binta,Abebe,+264714888581,Namibia,Sharda University,Active,Priya,USD,562.5,562.5,0.0,No Payment Due,EDO2867,2024-05-27
Aminata,Girma,+260114442927,Zambia,,Enrolled,Vivek,USD,1500.0,1500.0,0.0,No Payment Due,EDO4563,2024-09-16
Amara,Girma,+264180740368,Namibia,Lovely Professional University,Enrolled,Vivek,USD,1000.0,1000.0,0.0,No Payment Due,EDO4112,2026-08-02
Thabo,Uche,,Tanzania,Sharda University,Active,Manan,USD,562.5,0.0,562.5,Payment Due,EDO5114,2025-12-31
Njoroge,Toure,,Malawi,Lovely Professional University,Enrolled,Vivek,USD,750.0,204.55,545.45,Payment Due,EDO9194,2025-01-31
Omondi,Fall,+265887596138,Malawi,Upes,Pending,Priya,USD,2000.0,2000.0,0.0,No Payment Due,EDO6532,2025-09-26
Emmanuel,Achieng,+260374992275,Zambia,Srm Chennai,Enrolled,Vivek,USD,3000.0,322.0,2678.0,Payment Due,EDO5801,2026-05-15
Moses,Mokoena,576008647,Zambia,Srm University,Active,Akshay,USD,3000.0,3000.0,0.0,No Payment Due,EDO7618,2025-01-25
Otieno,,,Malawi,Amity University,Enrolled,Akshay,USD,937.5,51.0875,886.4125,Payment Due,EDO9824,2025-12-22
Yusuf,Mabaso,+265301600575,Malawi,Upes,Enrolled,Priya,USD,2000.0,29.0,1971.0,Payment Due,EDO7546,2024-01-01
Solomon,Adjei,+234698444808,Nigeria,Vit University,Inactive,Abdul,USD,2500.0,304.0,2196.0,Payment Due,EDO7899,2025-04-11
Yemi,Owusu,,South Africa,Srm University,Enrolled,Abdul,USD,750.0,750.0,0.0,No Payment Due,EDO5969,2026-04-09
Thabo,Eze,+255221210350,Tanzania,Lpu,In Progress,Manan,USD,937.5,937.5,0.0,No Payment Due,EDO7781,2026-12-30
Sipho,Sithole,,Ethiopia,Lpu,Dropped,Manan,USD,937.5,147.45,790.05,Payment Due,EDO7939,2025-06-23
Faith,Boateng,+255503234404,Tanzania,Manipal University,Pending,Abdul,USD,1000.0,1000.0,0.0,No Payment Due,EDO1381,2026-11-23
Adaeze,,+256342316114,Uganda,,Deferred,Abdul,USD,2000.0,415.0,1585.0,Payment Due,EDO9980,2025-11-04
Nomsa,Mwangi,+256561824250,Uganda,Sharda University,Applied,Mayank,USD,1000.0,1000.0,0.0,No Payment Due,EDO5699,2026-11-02
Mwangi,Asante,237727043585,Cameroon,,Enrolled,Akshay,USD,937.5,796.775,140.72500000000002,Payment Due,EDO5109,2024-10-11
Mutua,Fall,+256581582077,Uganda,Srm Chennai,Waitlisted,Akshay,USD,3000.0,0.0,3000.0,Payment Due,EDO9212,2025-11-10
Yusuf,Mwale,+267889302539,Botswana,Upes,On Hold,Vivek,USD,750.0,105.0,645.0,Payment Due,EDO6356,2024-12-02
Joy,Mensah,106246972,Botswana,Amity University,On Hold,Akshay,USD,750.0,158.0,592.0,Payment Due,EDO7627,2026-10-24
Chisom,Ampofo,362020558,Ethiopia,Lovely Professional University,Active,Priya,USD,562.5,0.0,562.5,Payment Due,EDO6358,2024-04-02
Chisom,Mthembu,387838023,Kenya,Amity Noida,Waitlisted,Priya,USD,562.5,0.0,562.5,Payment Due,EDO5023,2024-09-07
Abena,Bello,,Malawi,,In Progress,Not Found,USD,2000.0,2000.0,0.0,No Payment Due,EDO1673,2025-04-29
Omondi,Sithole,+233825161234,Ghana,Upes,Pending,Priya,USD,937.5,143.9125,793.5875,Payment Due,EDO6257,2026-02-23
Amara,Mensah,+233585554962,Ghana,Srm Chennai,On Hold,Manan,USD,2000.0,1579.0,421.0,Payment Due,EDO3713,2024-04-14
Daniel,Barry,+265485250508,Malawi,Amity Noida,In Progress,Manan,USD,1500.0,1500.0,0.0,No Payment Due,EDO1205,2025-04-17
Hope,Owusu,+260022397478,Zambia,Bennett University,Applied,Priya,USD,2500.0,862.0,1638.0,Payment Due,EDO4338,2026-05-03
Moses,Mensah,+265492543686,Malawi,Sharda University,Enrolled,Manan,USD,2500.0,194.0,2306.0,Payment Due,EDO2994,2026-05-08
Yusuf,Phiri,167258838,Botswana,Srm Chennai,Deferred,Vivek,USD,562.5,70.7125,491.7875,Payment Due,EDO7208,2024-07-27
Amara,Mumba,+255991509958,Tanzania,Lpu,On Hold,Not Assigned,USD,750.0,624.0,126.0,Payment Due,EDO5296,2026-05-06
Daniel,Sithole,+265692972403,Malawi,Amity University,Pending,Mayank,USD,937.5,417.6875,519.8125,Payment Due,EDO9098,2025-03-17
Tendai,Phiri,+260046383755,Zambia,Lpu,Active,Vivek,USD,750.0,626.0625,123.9375,Payment Due,EDO9764,2024-03-27
Daniel,Adeyemi,,Malawi,Srm Chennai,Active,Vivek,USD,1000.0,0.0,1000.0,Payment Due,EDO6227,2025-01-02
Thabo,Fall,454118881,Cameroon,Amity University,In Progress,Mayank,USD,1000.0,1000.0,0.0,No Payment Due,EDO7177,2025-08-26
Abena,Adeyemi,+265252225509,Malawi,Amity Noida,Enrolled,Abdul,USD,1500.0,0.0,1500.0,Payment Due,EDO1818,2026-12-12
Linet,Adjei,+27622382265,South Africa,Lpu,Pending,Priya,USD,750.0,750.0,0.0,No Payment Due,EDO5275,2026-04-05
Isaac,Bekele,930109654,Malawi,,Active,Manan,USD,750.0,199.6125,550.3875,Payment Due,EDO8527,2025-03-13
Ruth,Girma,311433941,Rwanda,Chitkara University,Enrolled,Vivek,USD,2000.0,512.0,1488.0,Payment Due,EDO2409,2026-05-06
Grace,Barry,618937333,Ethiopia,Amity Noida,Waitlisted,Vivek,USD,750.0,454.0,296.0,Payment Due,EDO4186,2024-04-10
Kofi,Gyasi,,Zimbabwe,Chitkara University,Enrolled,Manan,USD,937.5,0.0,937.5,Payment Due,EDO6555,2024-07-22
Amira,Ampofo,,Cameroon,Lovely Professional University,Active,Mayank,USD,1000.0,129.0,871.0,Payment Due,EDO6388,2024-02-22
Zanele,Wanjiru,,South Africa,Amity University,Pending,Priya,USD,1500.0,0.0,1500.0,Payment Due,EDO5375,2026-01-14
Yemi,Haile,+256084450332,Uganda,Vit University,In Progress,Manan,USD,750.0,344.2875,405.7125,Payment Due,EDO2518,2024-05-04
Femi,Alemu,+255013071082,Tanzania,Lovely Professional University,Applied,Priya,USD,750.0,44.0,706.0,Payment Due,EDO3905,2026-01-12
Musa,Eze,+255987945967,Tanzania,Bennett University,Pending,Manan,USD,750.0,182.8375,567.1625,Payment Due,EDO4497,2026-12-24
Fatima,Girma,+264686951703,Namibia,Vit University,Active,Priya,USD,1000.0,236.0,764.0,Payment Due,EDO4703,2025-08-24
Mwangi,Bello,+260380882729,Zambia,Lovely Professional University,Active,Not Found,USD,3000.0,3000.0,0.0,No Payment Due,EDO5788,2025-01-14
Moses,Adeyemi,+265586984862,Malawi,Upes,Deferred,Mayank,USD,2500.0,1344.0,1156.0,Payment Due,EDO7526,2025-09-07
Fatima,Adeyemi,56921131,Nigeria,Bennett University,Waitlisted,Akshay,USD,750.0,118.0,632.0,Payment Due,EDO9712,2025-03-24
Kariuki,Okeke,481731249,Malawi,Srm Chennai,Enrolled,,USD,562.5,458.4875,104.01249999999999,Payment Due,EDO1252,2024-11-30
Olumide,Mthembu,+267504524271,Botswana,Bennett University,Enrolled,Akshay,USD,1000.0,0.0,1000.0,Payment Due,EDO3812,2024-05-14
Abena,Abebe,,Rwanda,Manipal University,Active,Abdul,USD,1000.0,1000.0,0.0,No Payment Due,EDO5640,2024-01-11
Chidi,Appiah,+254735491567,Kenya,Manipal University,In Progress,Unknown,USD,750.0,750.0,0.0,No Payment Due,EDO3209,2025-07-04
Ebuka,Diallo,+265589688929,Malawi,Upes,Inactive,Unknown,USD,750.0,421.0,329.0,Payment Due,EDO3384,2025-03-21
Njoroge,Okafor,+250163990149,Rwanda,Amity University,Pending,Mayank,USD,2000.0,448.0,1552.0,Payment Due,EDO6946,2024-10-19
Omondi,Otieno,,Malawi,Vit University,Waitlisted,Mayank,USD,750.0,0.0,750.0,Payment Due,EDO6895,2025-10-29
Ngozi,Dike,,Zambia,Amity Noida,Dropped,Priya,USD,1500.0,0.0,1500.0,Payment Due,EDO4338,2026-01-06
Sade,Kapinga,+265922328866,Malawi,Srm University,Dropped,Manan,USD,750.0,102.9375,647.0625,Payment Due,EDO7217,2026-05-25
Zara,Nkosi,+265997662244,Malawi,Upes,Active,Akshay,USD,562.5,0.0,562.5,Payment Due,EDO5400,2024-04-08
Aisha,Tembo,+263336522137,Zimbabwe,Chitkara University,On Hold,Manan,USD,3000.0,3000.0,0.0,No Payment Due,EDO6326,2025-05-05
Kariuki,Balde,+256217272751,Uganda,,Pending,Akshay,USD,937.5,937.5,0.0,No Payment Due,EDO3865,2026-08-22
Musa,Mutua,62220022,Nigeria,,Inactive,Unknown,USD,750.0,162.0,588.0,Payment Due,EDO5242,2026-05-11
Sipho,Ampofo,+234729236093,Nigeria,Amity Noida,Deferred,Abdul,USD,937.5,89.475,848.025,Payment Due,EDO5097,2025-07-05
Hassan,Camara,+233193069487,Ghana,Srm Chennai,Active,Manan,USD,937.5,163.225,774.275,Payment Due,EDO6572,2026-05-12
Chidi,Ampofo,+251185875359,Ethiopia,Sharda University,Applied,Priya,USD,1500.0,878.0,622.0,Payment Due,EDO8506,2024-12-12
Tunde,Khumalo,,Ethiopia,Upes,Pending,Akshay,USD,2500.0,0.0,2500.0,Payment Due,EDO5338,2024-09-22
Ibrahim,,+255952667086,Tanzania,Upes,Applied,Manan,USD,1000.0,0.0,1000.0,Payment Due,EDO5548,2026-11-08
Emeka,Asante,699174357,Cameroon,Amity Noida,Dropped,Manan,USD,562.5,404.175,158.325,Payment Due,EDO3684,2025-01-29
Chidi,Gyasi,+251905643369,Ethiopia,Upes,Dropped,Mayank,USD,1500.0,0.0,1500.0,Payment Due,EDO7478,2026-09-09
Omondi,Diallo,,Tanzania,Srm University,Dropped,Vivek,USD,937.5,0.0,937.5,Payment Due,EDO4210,2025-03-10
Hassan,Abebe,,Ethiopia,Amity Noida,In Progress,Priya,USD,750.0,193.0,557.0,Payment Due,EDO8273,2024-04-17
Yusuf,Bello,+265763717512,Malawi,Srm Chennai,Enrolled,Mayank,USD,2000.0,2000.0,0.0,No Payment Due,EDO4788,2024-02-29
Ngozi,Ampofo,+260773053424,Zambia,Vit University,In Progress,Manan,USD,937.5,937.5,0.0,No Payment Due,EDO7049,2025-05-28
Faith,Tadesse,+256895139880,Uganda,Sharda University,Enrolled,Manan,USD,750.0,750.0,0.0,No Payment Due,EDO6382,2026-04-25
Ade,Nwosu,+254494934251,Kenya,Srm Chennai,Inactive,Akshay,USD,750.0,122.075,627.925,Payment Due,EDO3634,2024-05-14
Nkechi,Alemu,,Nigeria,Sharda University,In Progress,Manan,USD,3000.0,0.0,3000.0,Payment Due,EDO2324,2025-10-03
Binta,Dlamini,139136137,Tanzania,Amity University,Enrolled,Akshay,USD,750.0,750.0,0.0,No Payment Due,EDO7282,2024-03-24
Joy,Abebe,+250993553989,Rwanda,Sharda University,Inactive,Akshay,USD,562.5,562.5,0.0,No Payment Due,EDO5145,2024-06-19
Esther,Ndlovu,+251825716513,Ethiopia,Sharda University,On Hold,Abdul,USD,2000.0,0.0,2000.0,Payment Due,EDO3903,2024-09-17
Hassan,Girma,772016130,Malawi,Lovely Professional University,On Hold,Manan,USD,1000.0,1000.0,0.0,No Payment Due,EDO5731,2024-03-30
Moses,Mumba,567638679,Zimbabwe,Lovely Professional University,Enrolled,Mayank,USD,2000.0,522.0,1478.0,Payment Due,EDO6023,2024-03-16
Hassan,,,Rwanda,Srm Chennai,Applied,Manan,USD,750.0,0.0,750.0,Payment Due,EDO7497,2026-12-11
Tunde,Annan,,Cameroon,Sharda University,Pending,Mayank,USD,937.5,0.0,937.5,Payment Due,EDO3020,2025-12-13
Abraham,Ndiaye,,Namibia,Bennett University,In Progress,Manan,USD,2000.0,1263.0,737.0,Payment Due,EDO3141,2024-04-11
Blessing,Annan,+251753060182,Ethiopia,Amity Noida,On Hold,Akshay,USD,1500.0,295.0,1205.0,Payment Due,EDO3070,2025-03-01
Emmanuel,Mensah,574247612,Uganda,Sharda University,Applied,Not Assigned,USD,3000.0,405.0,2595.0,Payment Due,EDO6183,2026-07-21
Musa,Adeyemi,,Malawi,Manipal University,Enrolled,Vivek,USD,3000.0,3000.0,0.0,No Payment Due,EDO7688,2024-02-16
Musa,Tadesse,,South Africa,Srm Chennai,Active,Vivek,USD,3000.0,0.0,3000.0,Payment Due,EDO9247,2024-08-27
Yemi,Nwachukwu,+263911678178,Zimbabwe,Sharda University,Pending,Manan,USD,2000.0,329.0,1671.0,Payment Due,EDO4607,2024-06-30
Kofi,Zungu,+27677717815,South Africa,Lovely Professional University,Inactive,Manan,USD,937.5,203.1375,734.3625,Payment Due,EDO4106,2025-12-20
Faith,Boateng,+251958870219,Ethiopia,Upes,Enrolled,Akshay,USD,1000.0,1000.0,0.0,No Payment Due,EDO2615,2024-12-08
Isaac,Otieno,680561005,Malawi,Srm University,Deferred,Vivek,USD,2000.0,0.0,2000.0,Payment Due,EDO9900,2026-04-12
Omar,Ampofo,+256621512744,Uganda,Chitkara University,Active,Unknown,USD,1500.0,669.0,831.0,Payment Due,EDO2411,2025-07-26
Omondi,Zungu,+263218621934,Zimbabwe,Amity Noida,Enrolled,Akshay,USD,3000.0,2152.0,848.0,Payment Due,EDO3602,2024-08-05
Kamau,Obi,237602947377,Cameroon,Upes,Active,Mayank,USD,1500.0,204.0,1296.0,Payment Due,EDO9758,2026-08-12
Sade,Mutua,+27974482122,South Africa,Srm University,Deferred,Manan,USD,937.5,0.0,937.5,Payment Due,EDO7042,2026-03-26
Emeka,Diop,+267899675486,Botswana,Amity Noida,Enrolled,Unknown,USD,1500.0,541.0,959.0,Payment Due,EDO5091,2024-06-19
Mutua,Asante,+234906932678,Nigeria,Vit University,Enrolled,Unknown,USD,1000.0,0.0,1000.0,Payment Due,EDO8587,2025-06-24
Emeka,Asante,256089179142,Uganda,Amity Noida,Pending,Priya,USD,562.5,0.0,562.5,Payment Due,EDO5422,2026-11-23
Linet,Eze,+233372305401,Ghana,Vit University,Enrolled,Unknown,USD,1000.0,1000.0,0.0,No Payment Due,EDO1241,2024-08-29
Adaeze,,+263495820741,Zimbabwe,Lpu,Dropped,Manan,USD,562.5,0.0,562.5,Payment Due,EDO9393,2026-12-11
Kofi,Mwale,+254378840317,Kenya,,Enrolled,Abdul,USD,937.5,0.0,937.5,Payment Due,EDO2426,2025-09-29
Ebuka,Mwale,+27032061366,South Africa,Lovely Professional University,Inactive,Manan,USD,1500.0,141.0,1359.0,Payment Due,EDO9978,2024-02-22
Hassan,Mwale,,Ghana,Chitkara University,In Progress,,USD,1000.0,239.0,761.0,Payment Due,EDO9696,2025-02-08
